passage_id,neighbor_id,rank,similarity
p0615,p0635,2,0.898344
p0615,p0560,3,0.850139
p0615,p0640,4,0.841425
p0615,p0742,5,0.836398
p0616,p0635,1,0.982345
p0616,p0615,2,0.907070
p0616,p0674,3,0.855325
p0616,p0752,4,0.853019
p0616,p0640,5,0.847182
p0617,p1129,1,0.796762
p0617,p1050,2,0.789039
p0617,p1049,3,0.787635
p0617,p1173,4,0.787230
p0617,p0917,5,0.781261
p0618,p1555,1,0.858228
p0618,p1254,2,0.856799
p0618,p0883,3,0.854736
p0618,p0638,4,0.849125
p0618,p0620,5,0.849019
p0619,p1498,1,0.827636
p0619,p0746,2,0.780845
p0619,p0878,3,0.779284
p0619,p1140,4,0.773800
p0619,p0638,5,0.770114
p0620,p0622,1,0.863355
p0620,p0729,2,0.861474
p0620,p0663,3,0.860921
p0620,p1555,4,0.858017
p0620,p0037,5,0.856034
p0621,p1060,1,0.851307
p0621,p0005,2,0.832769
p0621,p1061,3,0.827856
p0621,p0620,4,0.826145
p0621,p1508,5,0.823119
p0622,p0620,1,0.863355
p0622,p1070,2,0.842502
p0622,p0013,3,0.839911
p0622,p0841,4,0.834200
p0622,p0654,5,0.830812
p0623,p0730,1,0.854603
p0623,p0667,2,0.830002
p0623,p0749,3,0.827632
p0623,p0634,4,0.823277
p0623,p0755,5,0.799411
p0624,p0750,1,0.929897
p0624,p0698,2,0.909110
p0624,p0563,3,0.861113
p0624,p0627,4,0.836818
p0624,p0641,5,0.832240
p0625,p0626,1,0.781364
p0625,p0564,2,0.764144
p0625,p0643,3,0.717230
p0625,p0495,4,0.671883
p0625,p0561,5,0.665083
p0626,p0643,1,0.859142
p0626,p0558,2,0.850294
p0626,p0564,3,0.848675
p0626,p0495,4,0.831564
p0626,p0625,5,0.781364
p0627,p0658,1,0.977382
p0627,p0666,2,0.957636
p0627,p0594,3,0.947573
p0627,p0545,4,0.946967
p0627,p0538,5,0.937359
p0628,p0572,1,0.873888
p0628,p0669,2,0.870106
p0628,p0688,3,0.870025
p0628,p0629,4,0.866376
p0628,p0734,5,0.863494
p0629,p0732,1,0.931796
p0629,p0670,2,0.929349
p0629,p0546,3,0.889313
p0629,p0661,4,0.888417
p0629,p0734,5,0.888303
p0630,p0611,1,0.941538
p0630,p0647,2,0.835726
p0630,p0669,3,0.834538
p0630,p0731,4,0.834480
p0630,p0684,5,0.833446
p0631,p0572,1,0.858273
p0631,p0570,2,0.854405
p0631,p0688,3,0.844710
p0631,p0540,4,0.842573
p0631,p0573,5,0.840464
p0632,p0755,1,0.980186
p0632,p0735,2,0.976677
p0632,p0672,3,0.938208
p0632,p0667,4,0.920741
p0632,p0633,5,0.919305
p0633,p0674,1,0.942894
p0633,p0667,2,0.921236
p0633,p0632,3,0.919305
p0633,p0738,4,0.918810
p0633,p0755,5,0.918224
p0634,p0612,1,0.933747
p0634,p0679,2,0.890300
p0634,p0730,3,0.866020
p0634,p0736,4,0.864122
p0634,p0673,5,0.862066
p0635,p0616,1,0.982345
p0635,p0615,2,0.898344
p0635,p0752,3,0.873152
p0635,p0611,4,0.867741
p0635,p0640,5,0.857650
p0636,p0639,1,0.903015
p0636,p0605,2,0.873551
p0636,p0553,3,0.871564
p0636,p1335,4,0.864365
p0636,p0649,5,0.860052
p0637,p0638,1,0.884146
p0637,p1082,2,0.861306
p0637,p1555,3,0.860652
p0637,p1268,4,0.860121
p0637,p0636,5,0.855851
p0638,p0637,1,0.884146
p0638,p1670,2,0.874474
p0638,p0649,3,0.868377
p0638,p0926,4,0.863535
p0638,p1205,5,0.863023
p0639,p0636,1,0.903015
p0639,p0553,2,0.870341
p0639,p0399,3,0.856524
p0639,p0663,4,0.851187
p0639,p0579,5,0.845692
p0640,p0667,1,0.870320
p0640,p0555,2,0.868321
p0640,p0742,3,0.867913
p0640,p0525,4,0.862639
p0640,p0549,5,0.860714
p0641,p0562,1,0.980286
p0641,p0559,2,0.901344
p0641,p0542,3,0.858737
p0641,p0539,4,0.856067
p0641,p0697,5,0.850302
p0642,p0647,1,0.846886
p0642,p0645,2,0.845871
p0642,p0634,3,0.835947
p0642,p0736,4,0.824391
p0642,p0673,5,0.823580
p0643,p0564,1,0.966281
p0643,p0558,2,0.932434
p0643,p0626,3,0.859142
p0643,p0561,4,0.858848
p0643,p0562,5,0.848590
p0644,p0556,1,0.867280
p0644,p0559,2,0.853636
p0644,p0609,3,0.853477
p0644,p0676,4,0.848566
p0644,p0613,5,0.839922
p0645,p0642,1,0.845871
p0645,p0703,2,0.843996
p0645,p0647,3,0.840628
p0645,p0646,4,0.839736
p0645,p0699,5,0.823974
p0646,p0633,1,0.872931
p0646,p0752,2,0.861648
p0646,p0674,3,0.859294
p0646,p0640,4,0.855875
p0646,p0742,5,0.853924
p0647,p0739,1,0.876547
p0647,p0611,2,0.856148
p0647,p0646,3,0.852849
p0647,p0737,4,0.849999
p0647,p0642,5,0.846886
p0648,p1121,1,0.824242
p0648,p1104,2,0.818408
p0648,p0784,3,0.809443
p0648,p0574,4,0.808454
p0648,p0515,5,0.803288
p0649,p0567,1,0.914953
p0649,p0663,2,0.907480
p0649,p1116,3,0.886469
p0649,p0574,4,0.883491
p0649,p0605,5,0.875268
p0650,p1111,1,0.815021
p0650,p1104,2,0.814364
p0650,p0044,3,0.808697
p0650,p1110,4,0.799511
p0650,p1109,5,0.797668
p0651,p0989,1,0.772062
p0651,p1111,2,0.767092
p0651,p0652,3,0.766557
p0651,p1597,4,0.763976
p0651,p0648,5,0.752335
p0652,p0578,1,0.835617
p0652,p0714,2,0.827933
p0652,p0821,3,0.825354
p0652,p0712,4,0.823340
p0652,p0709,5,0.813621
p0653,p0536,1,0.860495
p0653,p0577,2,0.854317
p0653,p0097,3,0.843762
p0653,p0077,4,0.843616
p0653,p0397,5,0.843047
p0654,p0579,1,0.968207
p0654,p0580,2,0.895422
p0654,p0729,3,0.879598
p0654,p0448,4,0.865867
p0654,p1656,5,0.862924
p0655,p0659,1,0.987878
p0655,p0583,2,0.890394
p0655,p0609,3,0.885889
p0655,p0559,4,0.880222
p0655,p0584,5,0.878539
p0656,p0587,1,0.998118
p0656,p0722,2,0.979471
p0656,p0510,3,0.936134
p0656,p0584,4,0.928488
p0656,p0725,5,0.927235
p0657,p0588,1,0.974983
p0657,p0585,2,0.912766
p0657,p0723,3,0.907823
p0657,p0530,4,0.895771
p0657,p0528,5,0.892120
p0658,p0627,1,0.977382
p0658,p0594,2,0.962423
p0658,p0538,3,0.945208
p0658,p0569,4,0.941746
p0658,p0505,5,0.940640
p0659,p0655,1,0.987878
p0659,p0609,2,0.888740
p0659,p0583,3,0.872022
p0659,p0586,4,0.861856
p0659,p0584,5,0.860386
p0660,p0758,1,0.999287
p0660,p0596,2,0.988088
p0660,p0613,3,0.987873
p0660,p0676,4,0.985208
p0660,p0656,5,0.895375
p0661,p0598,1,0.948680
p0661,p0548,2,0.940470
p0661,p0549,3,0.935803
p0661,p0678,4,0.932147
p0661,p0742,5,0.906741
p0662,p0665,1,0.895769
p0662,p0663,2,0.877297
p0662,p0664,3,0.869805
p0662,p0729,4,0.862915
p0662,p0654,5,0.861428
p0663,p0649,1,0.907480
p0663,p0728,2,0.899419
p0663,p0554,3,0.896666
p0663,p0399,4,0.884696
p0663,p1035,5,0.881076
p0664,p1509,1,0.871160
p0664,p0665,2,0.871071
p0664,p0662,3,0.869805
p0664,p1230,4,0.868692
p0664,p1085,5,0.866661
p0665,p0729,1,0.900597
p0665,p0662,2,0.895769
p0665,p0408,3,0.888419
p0665,p1085,4,0.882654
p0665,p1509,5,0.882307
p0666,p0627,1,0.957636
p0666,p0658,2,0.939618
p0666,p0545,3,0.930867
p0666,p0594,4,0.919854
p0666,p0538,5,0.908714
p0667,p0735,1,0.943790
p0667,p0730,2,0.937991
p0667,p0755,3,0.926787
p0667,p0633,4,0.921236
p0667,p0632,5,0.920741
p0668,p0508,1,0.997696
p0668,p0597,2,0.906199
p0668,p0527,3,0.905512
p0668,p0166,4,0.806718
p0668,p0413,5,0.805771
p0669,p0731,1,0.930218
p0669,p0730,2,0.892673
p0669,p0530,3,0.890694
p0669,p0661,4,0.886362
p0669,p0611,5,0.884821
p0670,p0732,1,0.965865
p0670,p0629,2,0.929349
p0670,p0743,3,0.896092
p0670,p0671,4,0.893139
p0670,p0733,5,0.879706
p0671,p0733,1,0.995353
p0671,p0679,2,0.924312
p0671,p0732,3,0.897531
p0671,p0670,4,0.893139
p0671,p0743,5,0.882708
p0672,p0735,1,0.956792
p0672,p0632,2,0.938208
p0672,p0755,3,0.934529
p0672,p0734,4,0.919681
p0672,p0730,5,0.913349
p0673,p0756,1,0.990848
p0673,p0737,2,0.945623
p0673,p0736,3,0.945617
p0673,p0677,4,0.931152
p0673,p0742,5,0.925438
p0674,p0738,1,0.982617
p0674,p0757,2,0.973779
p0674,p0633,3,0.942894
p0674,p0677,4,0.938921
p0674,p0742,5,0.938175
p0675,p0740,1,0.979670
p0675,p0678,2,0.903995
p0675,p0614,3,0.890691
p0675,p0742,4,0.871327
p0675,p0759,5,0.867531
p0676,p0660,1,0.985208
p0676,p0758,2,0.985106
p0676,p0613,3,0.976027
p0676,p0596,4,0.975427
p0676,p0741,5,0.907811
p0677,p0742,1,0.946520
p0677,p0674,2,0.938921
p0677,p0673,3,0.931152
p0677,p0738,4,0.930925
p0677,p0756,5,0.929193
p0678,p0661,1,0.932147
p0678,p0614,2,0.910086
p0678,p0742,3,0.904510
p0678,p0675,4,0.903995
p0678,p0740,5,0.903757
p0679,p0733,1,0.939730
p0679,p0671,2,0.924312
p0679,p0634,3,0.890300
p0679,p0743,4,0.843501
p0679,p0736,5,0.836980
p0680,p0681,1,0.915301
p0680,p0714,2,0.896232
p0680,p1232,3,0.877226
p0680,p0827,4,0.871150
p0680,p1329,5,0.868088
p0681,p0680,1,0.915301
p0681,p0714,2,0.891382
p0681,p0828,3,0.877596
p0681,p0821,4,0.871268
p0681,p1329,5,0.860533
p0682,p0680,1,0.860300
p0682,p0681,2,0.855801
p0682,p0554,3,0.850804
p0682,p0691,4,0.850651
p0682,p0532,5,0.846744
p0683,p0686,1,0.990666
p0683,p0685,2,0.903571
p0683,p0689,3,0.896255
p0683,p0688,4,0.868737
p0683,p0721,5,0.861078
p0684,p0592,1,0.894455
p0684,p0716,2,0.878615
p0684,p0590,3,0.878040
p0684,p0721,4,0.864689
p0684,p0593,5,0.853182
p0685,p0689,1,0.964237
p0685,p0721,2,0.932925
p0685,p0686,3,0.930553
p0685,p0688,4,0.925953
p0685,p0590,5,0.920228
p0686,p0683,1,0.990666
p0686,p0685,2,0.930553
p0686,p0689,3,0.920242
p0686,p0688,4,0.890324
p0686,p0590,5,0.889900
p0687,p0719,1,0.957466
p0687,p0688,2,0.934835
p0687,p0689,3,0.934809
p0687,p0721,4,0.912858
p0687,p0571,5,0.905724
p0688,p0689,1,0.949537
p0688,p0540,2,0.945676
p0688,p0687,3,0.934835
p0688,p0719,4,0.934520
p0688,p0685,5,0.925953
p0689,p0685,1,0.964237
p0689,p0688,2,0.949537
p0689,p0719,3,0.936446
p0689,p0687,4,0.934809
p0689,p0721,5,0.928210
p0690,p1335,1,0.869842
p0690,p1344,2,0.868405
p0690,p1178,3,0.853506
p0690,p0691,4,0.841788
p0690,p0763,5,0.840142
p0691,p0921,1,0.863574
p0691,p0763,2,0.853304
p0691,p0912,3,0.852125
p0691,p0682,4,0.850651
p0691,p0636,5,0.848905
p0692,p1695,1,0.838209
p0692,p1123,2,0.837234
p0692,p0013,3,0.835303
p0692,p0045,4,0.833843
p0692,p0460,5,0.831631
p0693,p0637,1,0.831789
p0693,p1184,2,0.807313
p0693,p1136,3,0.802713
p0693,p1351,4,0.802557
p0693,p0690,5,0.801755
p0694,p0691,1,0.847081
p0694,p0553,2,0.844431
p0694,p0690,3,0.830240
p0694,p1116,4,0.826806
p0694,p0636,5,0.820948
p0695,p0694,1,0.784505
p0695,p1560,2,0.769361
p0695,p0468,3,0.764559
p0695,p0462,4,0.748726
p0695,p1399,5,0.745944
p0696,p0543,1,0.880494
p0696,p0699,2,0.852775
p0696,p0544,3,0.819852
p0696,p0640,4,0.814269
p0696,p0667,5,0.810889
p0697,p0701,1,0.999309
p0697,p0542,2,0.880767
p0697,p0539,3,0.875820
p0697,p0658,4,0.871868
p0697,p0559,5,0.871304
p0698,p0750,1,0.953578
p0698,p0624,2,0.909110
p0698,p0563,3,0.903053
p0698,p0644,4,0.823044
p0698,p0702,5,0.819920
p0699,p0704,1,0.899943
p0699,p0703,2,0.874503
p0699,p0543,3,0.874374
p0699,p0544,4,0.858242
p0699,p0696,5,0.852775
p0700,p0646,1,0.852151
p0700,p0699,2,0.849709
p0700,p0647,3,0.841442
p0700,p0704,4,0.825986
p0700,p0544,5,0.809624
p0701,p0697,1,0.999309
p0701,p0542,2,0.874915
p0701,p0539,3,0.872948
p0701,p0658,4,0.871349
p0701,p0559,5,0.867216
p0702,p0698,1,0.819920
p0702,p0524,2,0.806753
p0702,p0053,3,0.804968
p0702,p0526,4,0.799319
p0702,p0627,5,0.794931
p0703,p0699,1,0.874503
p0703,p0543,2,0.865565
p0703,p0704,3,0.860235
p0703,p0544,4,0.854439
p0703,p0705,5,0.848229
p0704,p0699,1,0.899943
p0704,p0703,2,0.860235
p0704,p0705,3,0.847939
p0704,p0700,4,0.825986
p0704,p0647,5,0.784252
p0705,p0703,1,0.848229
p0705,p0704,2,0.847939
p0705,p0699,3,0.795647
p0705,p0700,4,0.749393
p0705,p0647,5,0.736859
p0706,p0707,1,0.846555
p0706,p0708,2,0.798699
p0706,p0826,3,0.787714
p0706,p0813,4,0.773306
p0706,p1233,5,0.772722
p0707,p0706,1,0.846555
p0707,p1119,2,0.829565
p0707,p0813,3,0.804821
p0707,p0796,4,0.793181
p0707,p0812,5,0.791319
p0708,p0715,1,0.848167
p0708,p0829,2,0.844073
p0708,p0820,3,0.840058
p0708,p0713,4,0.839804
p0708,p0796,5,0.830459
p0709,p0714,1,0.893833
p0709,p0821,2,0.882891
p0709,p0518,3,0.860373
p0709,p0577,4,0.859004
p0709,p0500,5,0.858534
p0710,p0714,1,0.889209
p0710,p0516,2,0.886501
p0710,p0578,3,0.873898
p0710,p0712,4,0.867237
p0710,p0515,5,0.863801
p0711,p0502,1,0.877027
p0711,p0499,2,0.861104
p0711,p0533,3,0.853767
p0711,p0500,4,0.848808
p0711,p1308,5,0.847762
p0712,p0714,1,0.921222
p0712,p0710,2,0.867237
p0712,p0709,3,0.854357
p0712,p0803,4,0.849894
p0712,p0578,5,0.849269
p0713,p0516,1,0.858420
p0713,p0708,2,0.839804
p0713,p0714,3,0.839278
p0713,p0710,4,0.837544
p0713,p0715,5,0.833168
p0714,p0712,1,0.921222
p0714,p0828,2,0.904892
p0714,p0680,3,0.896232
p0714,p0709,4,0.893833
p0714,p0681,5,0.891382
p0715,p0576,1,0.914981
p0715,p0714,2,0.883208
p0715,p0829,3,0.871765
p0715,p0575,4,0.868470
p0715,p0823,5,0.866367
p0716,p0590,1,0.896631
p0716,p0684,2,0.878615
p0716,p0721,3,0.870103
p0716,p0724,4,0.855845
p0716,p0689,5,0.854609
p0717,p0584,1,0.916489
p0717,p0506,2,0.912663
p0717,p0725,3,0.912039
p0717,p0545,4,0.904436
p0717,p0666,5,0.902746
p0718,p0585,1,0.968281
p0718,p0588,2,0.911872
p0718,p0657,3,0.889453
p0718,p0723,4,0.888907
p0718,p0592,5,0.856021
p0719,p0687,1,0.957466
p0719,p0689,2,0.936446
p0719,p0688,3,0.934520
p0719,p0721,4,0.933374
p0719,p0512,5,0.923386
p0720,p0510,1,0.907759
p0720,p0538,2,0.906195
p0720,p0587,3,0.900464
p0720,p0506,4,0.900412
p0720,p0584,5,0.899706
p0721,p0724,1,0.941288
p0721,p0719,2,0.933374
p0721,p0685,3,0.932925
p0721,p0689,4,0.928210
p0721,p0688,5,0.923690
p0722,p0656,1,0.979471
p0722,p0587,2,0.975581
p0722,p0510,3,0.923380
p0722,p0725,4,0.921043
p0722,p0584,5,0.902441
p0723,p0588,1,0.925653
p0723,p0724,2,0.923729
p0723,p0657,3,0.907823
p0723,p0721,4,0.901863
p0723,p0718,5,0.888907
p0724,p0721,1,0.941288
p0724,p0723,2,0.923729
p0724,p0685,3,0.887092
p0724,p0689,4,0.864637
p0724,p0588,5,0.859519
p0725,p0509,1,0.940085
p0725,p0506,2,0.939514
p0725,p0587,3,0.927433
p0725,p0656,4,0.927235
p0725,p0584,5,0.927205
p0726,p0618,1,0.819183
p0726,p1528,2,0.817904
p0726,p0638,3,0.814042
p0726,p0958,4,0.808964
p0726,p0637,5,0.808516
p0727,p0002,1,0.774204
p0727,p1443,2,0.752602
p0727,p0726,3,0.748061
p0727,p1219,4,0.741966
p0727,p1440,5,0.741533
p0728,p0663,1,0.899419
p0728,p1546,2,0.872007
p0728,p0926,3,0.867033
p0728,p0986,4,0.852401
p0728,p0649,5,0.851400
p0729,p0665,1,0.900597
p0729,p1085,2,0.887499
p0729,p1509,3,0.886044
p0729,p1059,4,0.882141
p0729,p0654,5,0.879598
p0730,p0734,1,0.960351
p0730,p0667,2,0.937991
p0730,p0672,3,0.913349
p0730,p0735,4,0.911344
p0730,p0755,5,0.896072
p0731,p0669,1,0.930218
p0731,p0572,2,0.897283
p0731,p0688,3,0.884822
p0731,p0719,4,0.867934
p0731,p0540,5,0.865220
p0732,p0670,1,0.965865
p0732,p0743,2,0.941428
p0732,p0629,3,0.931796
p0732,p0671,4,0.897531
p0732,p0733,5,0.886786
p0733,p0671,1,0.995353
p0733,p0679,2,0.939730
p0733,p0732,3,0.886786
p0733,p0670,4,0.879706
p0733,p0743,5,0.875390
p0734,p0730,1,0.960351
p0734,p0672,2,0.919681
p0734,p0743,3,0.914292
p0734,p0667,4,0.906476
p0734,p0735,5,0.904823
p0735,p0755,1,0.980259
p0735,p0632,2,0.976677
p0735,p0672,3,0.956792
p0735,p0667,4,0.943790
p0735,p0730,5,0.911344
p0736,p0673,1,0.945617
p0736,p0756,2,0.924750
p0736,p0755,3,0.897344
p0736,p0677,4,0.891450
p0736,p0632,5,0.889507
p0737,p0756,1,0.951015
p0737,p0673,2,0.945623
p0737,p0759,3,0.928673
p0737,p0742,4,0.906681
p0737,p0677,5,0.900627
p0738,p0674,1,0.982617
p0738,p0757,2,0.978570
p0738,p0677,3,0.930925
p0738,p0633,4,0.918810
p0738,p0742,5,0.915325
p0739,p0735,1,0.904044
p0739,p0755,2,0.886636
p0739,p0667,3,0.883143
p0739,p0672,4,0.880805
p0739,p0530,5,0.878795
p0740,p0675,1,0.979670
p0740,p0678,2,0.903757
p0740,p0614,3,0.871263
p0740,p0742,4,0.865222
p0740,p0661,5,0.859273
p0741,p0676,1,0.907811
p0741,p0589,2,0.907762
p0741,p0595,3,0.903100
p0741,p0660,4,0.895179
p0741,p0583,5,0.894846
p0742,p0677,1,0.946520
p0742,p0614,2,0.942180
p0742,p0674,3,0.938175
p0742,p0759,4,0.934724
p0742,p0673,5,0.925438
p0743,p0732,1,0.941428
p0743,p0734,2,0.914292
p0743,p0672,3,0.898886
p0743,p0670,4,0.896092
p0743,p0730,5,0.885429
p0744,p0599,1,0.906862
p0744,p0634,2,0.833773
p0744,p0678,3,0.822779
p0744,p0661,4,0.809386
p0744,p0669,5,0.805887
p0745,p1647,1,0.828724
p0745,p0638,2,0.798849
p0745,p0747,3,0.795592
p0745,p1132,4,0.793537
p0745,p0748,5,0.790393
p0746,p1254,1,0.848206
p0746,p0618,2,0.846087
p0746,p1515,3,0.832579
p0746,p1538,4,0.830688
p0746,p1528,5,0.829546
p0747,p1647,1,0.829343
p0747,p0618,2,0.800423
p0747,p0746,3,0.799213
p0747,p0745,4,0.795592
p0747,p1042,5,0.795003
p0748,p1524,1,0.881936
p0748,p0663,2,0.855128
p0748,p1656,3,0.854792
p0748,p1515,4,0.849580
p0748,p1259,5,0.844371
p0749,p0751,1,0.877003
p0749,p0667,2,0.860223
p0749,p0754,3,0.858423
p0749,p0611,4,0.846542
p0749,p0752,5,0.846227
p0750,p0698,1,0.953578
p0750,p0624,2,0.929897
p0750,p0563,3,0.912247
p0750,p0753,4,0.794997
p0750,p0524,5,0.793336
p0751,p0752,1,0.915690
p0751,p0749,2,0.877003
p0751,p0633,3,0.872848
p0751,p0754,4,0.868611
p0751,p0757,5,0.861343
p0752,p0751,1,0.915690
p0752,p0633,2,0.913794
p0752,p0742,3,0.904122
p0752,p0674,4,0.903577
p0752,p0757,5,0.891780
p0753,p0644,1,0.814787
p0753,p0556,2,0.805624
p0753,p0643,3,0.796698
p0753,p0750,4,0.794997
p0753,p0564,5,0.785996
p0754,p0752,1,0.877647
p0754,p0751,2,0.868611
p0754,p0749,3,0.858423
p0754,p0635,4,0.830777
p0754,p0646,5,0.828166
p0755,p0735,1,0.980259
p0755,p0632,2,0.980186
p0755,p0672,3,0.934529
p0755,p0667,4,0.926787
p0755,p0633,5,0.918224
p0756,p0673,1,0.990848
p0756,p0737,2,0.951015
p0756,p0759,3,0.930806
p0756,p0677,4,0.929193
p0756,p0736,5,0.924750
p0757,p0738,1,0.978570
p0757,p0674,2,0.973779
p0757,p0677,3,0.922592
p0757,p0742,4,0.903529
p0757,p0633,5,0.896659
p0758,p0660,1,0.999287
p0758,p0596,2,0.988339
p0758,p0613,3,0.988274
p0758,p0676,4,0.985106
p0758,p0656,5,0.894757
p0759,p0742,1,0.934724
p0759,p0756,2,0.930806
p0759,p0737,3,0.928673
p0759,p0614,4,0.922509
p0759,p0673,5,0.921034
p0760,p0504,1,0.934196
p0760,p0591,2,0.740111
p0760,p0260,3,0.716988
p0760,p0098,4,0.711089
p0760,p0184,5,0.711017
p0761,p1710,1,0.837711
p0761,p0764,2,0.824153
p0761,p1163,3,0.818171
p0761,p0769,4,0.818075
p0761,p1306,5,0.817438
p0762,p1561,1,0.721864
p0762,p1563,2,0.705815
p0762,p1683,3,0.692634
p0762,p1384,4,0.686281
p0762,p1338,5,0.676759
p0763,p1344,1,0.887088
p0763,p1382,2,0.856526
p0763,p1178,3,0.856100
p0763,p1086,4,0.853429
p0763,p0691,5,0.853304
p0764,p0766,1,0.883064
p0764,p1642,2,0.877215
p0764,p1710,3,0.873099
p0764,p0567,4,0.872447
p0764,p0521,5,0.870237
p0765,p0766,1,0.893910
p0765,p1673,2,0.890759
p0765,p0772,3,0.876107
p0765,p1642,4,0.874735
p0765,p0051,5,0.871628
p0766,p1642,1,0.901052
p0766,p0765,2,0.893910
p0766,p1710,3,0.891790
p0766,p0554,4,0.887970
p0766,p0764,5,0.883064
p0767,p1542,1,0.875021
p0767,p1092,2,0.871442
p0767,p0774,3,0.869437
p0767,p1111,4,0.867458
p0767,p1548,5,0.865920
p0768,p0772,1,0.834855
p0768,p1662,2,0.825423
p0768,p0764,3,0.823232
p0768,p0798,4,0.821818
p0768,p0826,5,0.821735
p0769,p1223,1,0.880280
p0769,p1163,2,0.869489
p0769,p1548,3,0.866989
p0769,p0517,4,0.865704
p0769,p1432,5,0.864188
p0770,p1513,1,0.827127
p0770,p0772,2,0.821032
p0770,p0775,3,0.808958
p0770,p1223,4,0.808888
p0770,p1561,5,0.797460
p0771,p0792,1,0.687995
p0771,p0794,2,0.681257
p0771,p1119,3,0.674210
p0771,p0790,4,0.669115
p0771,p1584,5,0.663806
p0772,p1459,1,0.884191
p0772,p0765,2,0.876107
p0772,p1673,3,0.874530
p0772,p0517,4,0.860897
p0772,p1311,5,0.859649
p0773,p1092,1,0.853728
p0773,p0769,2,0.836513
p0773,p1099,3,0.832726
p0773,p1369,4,0.831124
p0773,p0767,5,0.829133
p0774,p0767,1,0.869437
p0774,p1223,2,0.861478
p0774,p0517,3,0.838053
p0774,p0978,4,0.832886
p0774,p0775,5,0.825547
p0775,p1541,1,0.886934
p0775,p1311,2,0.856509
p0775,p0517,3,0.853235
p0775,p0772,4,0.836504
p0775,p1679,5,0.832460
p0776,p0533,1,0.869923
p0776,p1329,2,0.836184
p0776,p1293,3,0.825866
p0776,p0825,4,0.823922
p0776,p0534,5,0.821966
p0777,p1674,1,0.787784
p0777,p1649,2,0.780667
p0777,p1411,3,0.765016
p0777,p1313,4,0.763777
p0777,p1329,5,0.757257
p0778,p0795,1,0.891997
p0778,p0780,2,0.889218
p0778,p0811,3,0.887169
p0778,p0793,4,0.874303
p0778,p0803,5,0.872253
p0779,p1305,1,0.897403
p0779,p0804,2,0.889092
p0779,p0825,3,0.885386
p0779,p0832,4,0.884682
p0779,p1457,5,0.881586
p0780,p0795,1,0.894538
p0780,p0778,2,0.889218
p0780,p1016,3,0.885687
p0780,p0785,4,0.884430
p0780,p0786,5,0.881471
p0781,p0811,1,0.917244
p0781,p0778,2,0.849681
p0781,p0795,3,0.837301
p0781,p1457,4,0.830657
p0781,p0772,5,0.822032
p0782,p1530,1,0.864942
p0782,p1710,2,0.852649
p0782,p1412,3,0.845697
p0782,p1634,4,0.838765
p0782,p1221,5,0.838441
p0783,p0867,1,0.806335
p0783,p0868,2,0.806055
p0783,p1031,3,0.796458
p0783,p1002,4,0.770493
p0783,p0921,5,0.770371
p0784,p1096,1,0.878065
p0784,p1119,2,0.851138
p0784,p0813,3,0.828432
p0784,p0715,4,0.823502
p0784,p1012,5,0.822859
p0785,p0780,1,0.884430
p0785,p0795,2,0.873085
p0785,p0827,3,0.865996
p0785,p1016,4,0.863011
p0785,p0575,5,0.862170
p0786,p0804,1,0.901972
p0786,p0827,2,0.893418
p0786,p0823,3,0.884212
p0786,p0780,4,0.881471
p0786,p1305,5,0.881284
p0787,p0811,1,0.818092
p0787,p1456,2,0.791345
p0787,p0816,3,0.781342
p0787,p0795,4,0.758022
p0787,p0780,5,0.743566
p0788,p0781,1,0.717175
p0788,p0791,2,0.712993
p0788,p0802,3,0.708157
p0788,p0529,4,0.688672
p0788,p0810,5,0.682574
p0789,p0780,1,0.851685
p0789,p0823,2,0.844382
p0789,p0778,3,0.842479
p0789,p0795,4,0.840726
p0789,p0791,5,0.839628
p0790,p0809,1,0.874183
p0790,p1119,2,0.871804
p0790,p0792,3,0.870504
p0790,p0795,4,0.867010
p0790,p0780,5,0.863342
p0791,p0792,1,0.880863
p0791,p0795,2,0.879980
p0791,p0780,3,0.859776
p0791,p0810,4,0.858692
p0791,p0811,5,0.848984
p0792,p1119,1,0.894093
p0792,p0791,2,0.880863
p0792,p0790,3,0.870504
p0792,p0780,4,0.855573
p0792,p0809,5,0.848575
p0793,p0795,1,0.879934
p0793,p0778,2,0.874303
p0793,p0780,3,0.856282
p0793,p1410,4,0.847592
p0793,p0798,5,0.839963
p0794,p0804,1,0.850767
p0794,p0786,2,0.841300
p0794,p1408,3,0.829916
p0794,p0828,4,0.819531
p0794,p0790,5,0.818679
p0795,p0780,1,0.894538
p0795,p0778,2,0.891997
p0795,p0811,3,0.881946
p0795,p0791,4,0.879980
p0795,p0793,5,0.879934
p0796,p1231,1,0.849305
p0796,p0829,2,0.845049
p0796,p0575,3,0.834434
p0796,p0708,4,0.830459
p0796,p0798,5,0.829096
p0797,p0823,1,0.871919
p0797,p1299,2,0.845237
p0797,p0827,3,0.845135
p0797,p0804,4,0.844748
p0797,p1016,5,0.837181
p0798,p0823,1,0.863715
p0798,p0790,2,0.855906
p0798,p0829,3,0.845155
p0798,p0793,4,0.839963
p0798,p0778,5,0.836363
p0799,p1175,1,0.857007
p0799,p1012,2,0.824057
p0799,p0574,3,0.807710
p0799,p0784,4,0.792140
p0799,p0826,5,0.788965
p0800,p1009,1,0.802879
p0800,p1108,2,0.800222
p0800,p0982,3,0.791919
p0800,p1683,4,0.791278
p0800,p1122,5,0.782456
p0801,p0832,1,0.835827
p0801,p0772,2,0.831091
p0801,p1455,3,0.819981
